timestamp,x,y,qx,qy,qz,qw
1739223305.4781716,4.0605887628627455,-1.1813489066650474e-05,0.000582000183204102,0.027967193841817128,3.994892920436607e-05,0.9996086713051684
1739223308.0103486,4.060291387749855,-3.0638392501725856e-06,0.00015705900516283758,0.012916957323963418,5.0029613286230514e-05,0.999916559040302
1739223310.4069042,4.06006906652497,-5.895924625761309e-06,0.0002951043337480157,0.0006597948956906143,7.975478892883293e-05,0.9999997356116158
1739223312.8937824,4.060096731107483,-6.27961294011905e-06,0.0003132109955768888,0.0004914562057481345,0.00010851641571496633,0.9999998242969135
1739223315.3753748,4.060209621113356,-7.477980431425794e-06,0.0003679861177177606,0.004597729879523334,0.0001360126681336835,0.9999893534266885
1739223317.7819388,4.060220674541832,-1.127449230810379e-06,5.862398968404473e-05,0.003520293399264731,0.00016448016104505085,0.9999937885026524
1739223320.3720078,4.060246796978067,-9.665043991462108e-07,5.0508562886133596e-05,0.003343624408705948,0.0001914132429041548,0.9999943904771013
1739223322.9770913,4.060276666692998,-1.7103046742303702e-07,1.506375255847449e-05,0.0033463473499121387,0.00021843008465984357,0.9999943769945887
1739223325.4868693,4.060306363569482,-8.507167374569798e-08,1.1439767816852259e-05,0.003346176768454685,0.00024549682197932314,0.9999943713348972
1739223327.955856,4.060336231683746,-1.3734700568231605e-07,1.4899593244908894e-05,0.003345791317132593,0.00027257912631789544,0.9999943655636687
1739223330.4484422,4.06036592416955,-4.350194578547626e-08,1.1119195382725103e-05,0.0033480437286320243,0.00029964423188602775,0.9999943503304851
1739223332.9020953,4.060395732276278,-8.082057284611201e-08,1.3874799901569025e-05,0.003348955755373803,0.0003267312088979206,0.999994338758753
1739223335.4067814,4.060425504261189,-1.9790955923912434e-08,1.2065936366054464e-05,0.0033492027144582416,0.00035379932248617624,0.9999943287447334
1739223338.3683639,4.028143627878101,0.0003089483323010689,0.0003332252346007503,0.0033456382581077172,-0.09381263216662794,0.9955841931808468
1739223341.5817685,4.106044162831232,-0.08117652778079798,0.0016924906482490847,0.002730383995050613,-0.5365329249900929,0.8438732729979189
1739223344.9743783,4.194442143335784,-0.4612978267559676,0.001972205579339192,0.0026757992031282633,-0.6062520899399041,0.7952655870508141
1739223348.2509646,4.39368847162799,-0.9017844491994622,0.0017294716562027412,0.0027839559557074132,-0.5103581086948007,0.8599557310736948
1739223351.6694517,4.619766534701468,-1.3486191098555884,0.0018685725395144867,0.002747087967930448,-0.5336095235758636,0.8457244458412569
1739223355.1573126,4.824842252999062,-1.8079503669980275,0.0018954766431216296,0.0026781715166953406,-0.564925107411401,0.8251356601079848
