timestamp,x,y,qx,qy,qz,qw
1739223298.8313277,4.059998419695566,3.0718517189676066e-07,0.0,0.0,1.6772453577684945e-07,0.9999999999999859
1739223313.0363278,4.050134370390072,0.03147829001320459,0.0,0.0,-0.2784476712673071,0.9604514013555364
1739223313.634328,4.097023966967589,-0.11222561392580066,0.0,0.0,-0.5367691509487609,0.8437291500177924
1739223315.0363278,4.254830343971043,-0.6743616667512606,0.0,0.0,-0.5417419509459881,0.840544858163581
1739223316.2353277,4.535943253640032,-1.199381530348178,0.0,0.0,-0.5261545618529749,0.8503889563260473
1739223317.2393277,4.743589984364537,-1.6636067899386486,0.0,0.0,-0.545274422677272,0.8382576000096675
1739223318.2403278,4.937764062595833,-2.1229505119604055,0.0,0.0,-0.5754039806328201,0.8178693410758868
1739223319.2403278,5.093175021274829,-2.6108469468500615,0.0,0.0,-0.6199161666432201,0.7846680484984561
1739223320.2403278,5.1605050465964455,-3.1072168264267273,0.0,0.0,-0.662681171223033,0.7489016392734557
1739223321.4413278,5.227053281046599,-3.7139891776538185,0.0,0.0,-0.709546689738274,0.7046584244025312
1739223323.0413277,5.224454701182227,-3.900268605539481,0.0,0.0,-0.4957714254696921,0.8684530463345439
1739223323.4423277,5.223852183595849,-3.9093554585136845,0.0,0.0,-0.25442678851692996,0.9670920376494481
1739223324.0413277,5.218532015982837,-3.87766532726043,0.0,0.0,0.005311844886955078,0.9999858920524314
1739223326.0413277,5.219493373041995,-3.897278986874457,0.0,0.0,0.2832889407846579,0.9590346062729471
1739223326.8413277,5.21562934915892,-3.8931943093250525,0.0,0.0,0.542198531166143,0.8402504107712635
1739223328.6443279,5.176579990778618,-3.9635284626574245,0.0,0.0,0.2795530639253129,0.9601302434826069
1739223330.8423278,5.085115663388165,-4.026741898499481,0.0,0.0,0.5400518493498082,0.8416317484588209
1739223331.6433277,5.084960561970813,-4.025285270241119,0.0,0.0,0.752896584740613,0.6581388399767338
1739223333.0433278,5.087623327939035,-4.0187007081817985,0.0,0.0,0.9233306413143103,0.38400589423875314
1739223334.0433278,5.161476768270291,-4.056099292517799,0.0,0.0,0.9941739658165386,0.1077874097128972
1739223334.8443277,5.1791181018153765,-4.048314652322215,0.0,0.0,0.9715330685644166,-0.23690398199652266
1739223335.2433279,5.174829200418528,-4.072003261048959,0.0,0.0,0.8721417902633483,-0.489253204053118
1739223335.8423278,5.1608179304732085,-4.1893217908853595,0.0,0.0,-0.6867648006480055,0.7268797070980213
1739223337.2453277,5.254910521629505,-4.758755565619965,0.0,0.0,-0.6701032676943978,0.7422678833314091
1739223338.4463277,5.2976409980866395,-5.3559292206706495,0.0,0.0,-0.7079670543015345,0.7062454601791137
1739223339.6463277,5.277960201325957,-5.963007093304956,0.0,0.0,-0.7216540018205242,0.6922539285958751
1739223344.8493278,5.2797143275617024,-6.482839522093535,0.0,0.0,-0.6971207326541967,0.7169537531135993
1739223346.0503278,5.30888144549892,-7.098867341121007,0.0,0.0,-0.676460957907924,0.7364784942048843
1739223347.2503278,5.276107915913022,-7.685491705627126,0.0,0.0,-0.760773431765772,0.6490175540918215
1739223348.4513278,5.238047957992095,-8.269363689725557,0.0,0.0,-0.6948044772741991,0.7191986779463146
1739223349.6503277,5.259434002254901,-8.884762684822237,0.0,0.0,-0.7046050002923029,0.7095997418003221
1739223350.8523278,5.254108666838613,-9.471615504815762,0.0,0.0,-0.7092667255819861,0.7049402187293669
1739223352.0313277,5.2565592558815135,-10.066720165805188,0.0,0.0,-0.7065779743673879,0.7076351928351777
1739223353.2323277,5.255367347287268,-10.65213849561278,0.0,0.0,-0.7050607860281113,0.7091468733664571
1739223354.4323277,5.258756932602236,-11.257251919841314,0.0,0.0,-0.7061257022515305,0.7080865008032443
1739223355.6293278,5.2644996228948795,-11.861479468034274,0.0,0.0,-0.7015067645110945,0.7126627949775236
1739223356.8303277,5.289171928533455,-12.447154666116662,0.0,0.0,-0.6932291922369873,0.7207172032291543
1739223358.0303278,5.306642059943163,-13.054135478831737,0.0,0.0,-0.6917176862893398,0.7221680154053643
1739223359.2303278,5.38380742337338,-13.641991877617205,0.0,0.0,-0.6038672612642101,0.797084895587203
1739223360.4313278,5.567266347052391,-14.2059225451746,0.0,0.0,-0.5709541538641233,0.8209819451031204
1739223361.6313279,5.812308975702696,-14.738774553976878,0.0,0.0,-0.4919323531313783,0.8706334245494053
1739223362.8323278,6.112341135832742,-15.170613297679616,0.0,0.0,-0.45545553100643005,0.8902585350759917
1739223365.8343277,6.325584714116059,-15.613963008634679,0.0,0.0,-0.664944653426262,0.7468926347741209
1739223366.8333278,6.313572245459228,-16.105786009290476,0.0,0.0,-0.729995142768935,0.6834523330370321
1739223368.0333278,6.203841358238095,-16.71156990224903,0.0,0.0,-0.7710913104700696,0.6367245801110168
