timestamp,x,y,qx,qy,qz,qw
1739222820.2755647,4.059998419695566,3.0718517189676066e-07,0.0,0.0,1.6772453577684945e-07,0.9999999999999859
1739222829.4805648,4.225585840468122,-0.08620486522279186,0.0,0.0,-0.2815472712258878,0.959547358948612
1739222830.6795647,4.591688276495798,-0.5123983163272553,0.0,0.0,-0.42822100073057295,0.9036740421929285
1739222831.8785648,4.989649653988874,-0.9228539731650224,0.0,0.0,-0.4117152150499478,0.9113125598258675
1739222834.2805648,5.277003809491775,-1.286980009943023,0.0,0.0,-0.04120079070168836,0.9991508869262719
1739222834.8825648,5.277675908905816,-1.2471249190764853,0.0,0.0,0.21977669818314036,0.975550205235854
1739222835.6835647,5.275581635837236,-1.2886963392512842,0.0,0.0,0.4876077017588284,0.8730628437778539
1739222837.6855648,5.180868997627567,-1.4307348446776527,0.0,0.0,0.24777797343974683,0.9688168433084202
1739222838.6875648,5.189238768679291,-1.378942988052792,0.0,0.0,-0.0012374998572515802,0.9999992342967585
1739222839.2845647,5.247478088206777,-1.4375865476106766,0.0,0.0,-0.34015633655899064,0.940368899261756
1739222839.6855648,5.278953815574863,-1.5188939602557914,0.0,0.0,-0.5691726965796666,0.8222180011823086
1739222841.6855648,5.485428318248781,-2.0250232022913695,0.0,0.0,-0.35515472153738054,0.9348075330086433
1739222842.8755648,5.882801109964461,-2.437104379542795,0.0,0.0,-0.45473050370938894,0.8906290860937596
1739222844.0735648,6.235583143434947,-2.9145808015191856,0.0,0.0,-0.44841898239384,0.893823481582842
1739222845.2745647,6.379645111943721,-3.418587019945607,0.0,0.0,-0.6711977095150646,0.7412783787091938
1739222846.4735649,6.442428429835021,-4.013434588695086,0.0,0.0,-0.681904549195774,0.7314411704204982
1739222847.6755648,6.453113929596726,-4.611941285556312,0.0,0.0,-0.7145206960030158,0.6996143044445031
1739222848.8755648,6.460198384778458,-5.2112589781566925,0.0,0.0,-0.6895559925345274,0.7242323751115541
1739222850.0755649,6.520463039055903,-5.802119090359175,0.0,0.0,-0.6321949412991124,0.7748093676484635
1739222851.2775648,6.6260989158625865,-6.4006842943497695,0.0,0.0,-0.6380361179769781,0.7700064364385973
1739222852.4775648,6.721862734296715,-6.979765752399785,0.0,0.0,-0.653050771954577,0.7573141285157244
1739222853.6775649,6.776023790606985,-7.58546578455958,0.0,0.0,-0.6895226205991027,0.7242641477266052
1739222854.8785648,6.869803997239599,-8.164794914850487,0.0,0.0,-0.6613411789983068,0.7500852251318709
1739222856.0795648,6.93067409381835,-8.769634939885268,0.0,0.0,-0.6584444213982241,0.7526293536194013
1739222857.2795649,7.0108956647934235,-9.35356956143956,0.0,0.0,-0.6431035833002643,0.7657791986900402
1739222858.4795647,7.103323757391246,-9.944762943208536,0.0,0.0,-0.6539318065460604,0.7565534960512745
1739222859.6795647,7.20107627154113,-10.533068595361541,0.0,0.0,-0.6493904102851271,0.7604551893633933
1739222860.8805647,7.318075740942187,-11.129139387253947,0.0,0.0,-0.6266362348867756,0.7793118946397045
1739222862.0795648,7.448080005215626,-11.710587423362993,0.0,0.0,-0.6152685421666896,0.7883175889323265
1739222863.2805648,7.600325104218153,-12.289455887435699,0.0,0.0,-0.6062771075360601,0.7952534620344062
1739222864.4805648,7.791872716002143,-12.857135540018621,0.0,0.0,-0.5739494366012072,0.8188907401022171
1739222865.6805649,7.988740052420632,-13.438110836016048,0.0,0.0,-0.5682323308607059,0.8228681657255974
1739222866.8835647,8.212579171756088,-13.980888451890909,0.0,0.0,-0.5405480365927399,0.8413131522422159
1739222868.0885649,8.468445450637072,-14.523230661266892,0.0,0.0,-0.5275086866621738,0.8495496368641143
1739222869.2865648,8.747582389784142,-15.061052024622784,0.0,0.0,-0.5193331986753115,0.8545718394340347
1739222870.4885647,8.835566438906879,-15.260108498566286,0.0,0.0,-0.7295587775383323,0.6839181165291457
1739222871.0895648,8.768705735043458,-15.396145264154905,0.0,0.0,0.9111107217290062,-0.4121616827780689
1739222872.2905648,8.355856038899686,-15.754726365498103,0.0,0.0,0.9064013907435762,-0.42241746987797624
1739222873.4885647,7.982441925896106,-16.218131487860166,0.0,0.0,0.9009507638337785,-0.43392133059729976
1739222874.6895647,7.6101326259445985,-16.687753404452497,0.0,0.0,0.9078823443523406,-0.419225057473069
1739222875.8915648,7.216558480998946,-17.1375731918062,0.0,0.0,0.923992814887708,-0.38240982994150374
1739222877.0905647,6.815329450759618,-17.581378007160552,0.0,0.0,0.9019217140880321,-0.4318995504240611
1739222878.2905648,6.433112183618113,-18.05494844093874,0.0,0.0,0.9095612304712183,-0.4155699315683022
1739222879.6915648,6.088640116483653,-18.488960953822147,0.0,0.0,-0.832327916506534,0.5542835370132262
1739222880.8915648,5.93684784909587,-19.056258503792918,0.0,0.0,-0.8020088552368513,0.5973121429551516
1739222882.0915647,5.742323662113849,-19.617287832062498,0.0,0.0,-0.8207045676535395,0.5713527917430851
1739222883.2915647,5.562184790487748,-20.189814398371855,0.0,0.0,-0.7697245746409241,0.6383761267417887
1739222884.2925649,5.5091977311703655,-20.68033205764532,0.0,0.0,-0.7408025045786625,0.6717228961483901
