timestamp,x,y,qx,qy,qz,qw
1739222850.3919415,4.0605887628627455,-1.1813489066650474e-05,0.000582000183204102,0.027967193841817128,3.994892920436607e-05,0.9996086713051684
1739222853.0319617,4.060291387749855,-3.0638392501725856e-06,0.00015705900516283758,0.012916957323963418,5.0029613286230514e-05,0.999916559040302
1739222855.6535316,4.06006906652497,-5.895924625761309e-06,0.0002951043337480157,0.0006597948956906143,7.975478892883293e-05,0.9999997356116158
1739222858.360022,4.060096731107483,-6.27961294011905e-06,0.0003132109955768888,0.0004914562057481345,0.00010851641571496633,0.9999998242969135
1739222861.5855045,4.060209621113356,-7.477980431425794e-06,0.0003679861177177606,0.004597729879523334,0.0001360126681336835,0.9999893534266885
1739222864.4838011,4.060220674541832,-1.127449230810379e-06,5.862398968404473e-05,0.003520293399264731,0.00016448016104505085,0.9999937885026524
1739222866.971362,4.060246796978067,-9.665043991462108e-07,5.0508562886133596e-05,0.003343624408705948,0.0001914132429041548,0.9999943904771013
1739222869.4970922,4.060276666692998,-1.7103046742303702e-07,1.506375255847449e-05,0.0033463473499121387,0.00021843008465984357,0.9999943769945887
1739222872.2363,4.126776321595722,-0.003644836609888499,0.00035223767534299185,0.003269117400738053,-0.10051140569705079,0.9949304730104727
1739222875.3137627,4.407953013484712,-0.23106071010775883,0.0014669697901320512,0.002945954215417721,-0.44443901899100813,0.8958030630399216
1739222878.3533983,4.722269595613614,-0.6191318834516545,0.001268146645153338,0.003079455774667223,-0.37350098586139024,0.9276238043068903
1739222881.2511165,5.03803930295538,-0.9375140193879485,0.0014499194945283896,0.0029645969682325565,-0.4376155473207346,0.8991561275114848
1739222884.3263223,5.249448618574095,-1.2383409914741847,0.0015614339366382057,0.0030514340699547026,-0.4530505680144767,0.8914782294009981
1739222887.1368601,5.271170781159434,-1.2598226346615868,0.0006154319840827516,0.0032455557188772444,-0.2036516187779466,0.9790378469603055
1739222889.6950223,5.273195580523174,-1.2604390475147687,-0.0008689828291577118,0.002721821809224858,0.2814556376370728,0.9595699873366144
1739222892.3778708,5.269878866351016,-1.2660907795055512,-0.0017309417977130425,0.0023803071369994534,0.5666474987249008,0.8239550656238724
1739222895.4029355,5.223831260149822,-1.3717059929646656,-0.001406325294106288,0.0025606948161049324,0.45190192137781543,0.8920628445049511
1739222898.5274916,5.17290957667214,-1.4157825954679062,-0.0001812952452549543,0.0027684801870043923,0.16220223087440921,0.9867536364001164
1739222901.5712357,5.217084171323863,-1.4157082198323376,0.0005100306916233248,0.0028285107344357095,-0.2021973413691888,0.9793405814827395
1739222904.483484,5.303822432926798,-1.6027093096289593,0.0012167386790654794,0.002605300779824823,-0.6974896560815629,0.7165890814225797
1739222907.442835,5.320609886161209,-1.8186959742964441,0.002340199616638769,0.0018921500207590796,-0.5423951672333883,0.8401181022903376
1739222910.4384763,5.629879207365392,-2.1435240961051285,0.0010822415336725743,0.0031034779186267917,-0.37436299690405184,0.9272764117171796
1739222913.3623016,5.947479404521068,-2.5289260044222175,0.0016054951163355904,0.0028561714543384052,-0.45514962449891816,0.8904089419971863
