elapsed time,timestamp,topic,value
17.857,1739218112.368000000,/pose.pose.pose.position.x,4.059998470673128
34.265,1739218128.776000000,/pose.pose.pose.position.x,4.044845750111349
36.103,1739218130.614000000,/pose.pose.pose.position.x,4.084389217162889
39.553,1739218134.064000000,/pose.pose.pose.position.x,4.135413911022728
43.608,1739218138.119000000,/pose.pose.pose.position.x,4.008541058094345
46.943,1739218141.454000000,/pose.pose.pose.position.x,3.9684772036425553
50.205,1739218144.716000000,/pose.pose.pose.position.x,3.937548485960901
53.56,1739218148.071000000,/pose.pose.pose.position.x,3.959928466691114
57.207,1739218151.718000000,/pose.pose.pose.position.x,3.9774907982465484
61.548,1739218156.059000000,/pose.pose.pose.position.x,4.064012928809985
65.057,1739218159.568000000,/pose.pose.pose.position.x,4.150413680407866
68.656,1739218163.167000000,/pose.pose.pose.position.x,4.165204498842432
72.111,1739218166.622000000,/pose.pose.pose.position.x,4.1787023952138185
76.261,1739218170.772000000,/pose.pose.pose.position.x,4.1721673843408205
80.437,1739218174.948000000,/pose.pose.pose.position.x,4.175942860382035
84.825,1739218179.336000000,/pose.pose.pose.position.x,4.189923356751773
88.538,1739218183.049000000,/pose.pose.pose.position.x,4.203668182225986
92.638,1739218187.149000000,/pose.pose.pose.position.x,4.213640847710027
96.72,1739218191.231000000,/pose.pose.pose.position.x,4.227827117414642
100.793,1739218195.304000000,/pose.pose.pose.position.x,4.402061068379083
104.125,1739218198.636000000,/pose.pose.pose.position.x,4.499087129933148
108.187,1739218202.698000000,/pose.pose.pose.position.x,4.629090570343484
111.907,1739218206.418000000,/pose.pose.pose.position.x,4.802836288972443
116.116,1739218210.627000000,/pose.pose.pose.position.x,5.030558527910342
120.151,1739218214.662000000,/pose.pose.pose.position.x,5.278303987090321
124.343,1739218218.854000000,/pose.pose.pose.position.x,5.568368422753446
128.746,1739218223.257000000,/pose.pose.pose.position.x,5.90269408771962
132.66,1739218227.171000000,/pose.pose.pose.position.x,6.237073815797976
137.411,1739218231.922000000,/pose.pose.pose.position.x,6.628892903564879
142.914,1739218237.425000000,/pose.pose.pose.position.x,7.040030697117557
147.159,1739218241.670000000,/pose.pose.pose.position.x,7.37590407315808
151.271,1739218245.782000000,/pose.pose.pose.position.x,7.784849621586732
155.704,1739218250.215000000,/pose.pose.pose.position.x,8.151322244524161
159.846,1739218254.357000000,/pose.pose.pose.position.x,8.506694874821878
164.506,1739218259.017000000,/pose.pose.pose.position.x,8.918704827434205
169.601,1739218264.112000000,/pose.pose.pose.position.x,9.275602444752726
174.143,1739218268.654000000,/pose.pose.pose.position.x,9.611612980937453
181.41,1739218275.921000000,/pose.pose.pose.position.x,9.975552769574143
192.656,1739218287.167000000,/pose.pose.pose.position.x,10.325771083093965
207.759,1739218302.270000000,/pose.pose.pose.position.x,10.68570416871351
222.584,1739218317.095000000,/pose.pose.pose.position.x,11.040144957206508
230.897,1739218325.408000000,/pose.pose.pose.position.x,11.231066954065831
232.017,1739218326.528000000,/pose.pose.pose.position.x,11.220382454111538
233.16,1739218327.671000000,/pose.pose.pose.position.x,11.205926735497268
235.389,1739218329.900000000,/pose.pose.pose.position.x,11.237044705221864
238.121,1739218332.632000000,/pose.pose.pose.position.x,11.29397878723793
240.83,1739218335.341000000,/pose.pose.pose.position.x,11.142188582057736
242.947,1739218337.458000000,/pose.pose.pose.position.x,10.97181458447977
244.88,1739218339.391000000,/pose.pose.pose.position.x,10.872559269344134
252.948,1739218347.459000000,/pose.pose.pose.position.x,10.831321916447884
258.403,1739218352.914000000,/pose.pose.pose.position.x,10.800319306367685
19.282,1739218113.793000000,/waffle/pose.pose.position.x,4.0605887628627455
21.997,1739218116.508000000,/waffle/pose.pose.position.x,4.060291387749855
24.395,1739218118.906000000,/waffle/pose.pose.position.x,4.06006906652497
27.232,1739218121.743000000,/waffle/pose.pose.position.x,4.060096731107483
29.798000000000002,1739218124.309000000,/waffle/pose.pose.position.x,4.060209621113356
32.782,1739218127.293000000,/waffle/pose.pose.position.x,4.025581483934864
36.053,1739218130.564000000,/waffle/pose.pose.position.x,4.0886313317347724
39.487,1739218133.998000000,/waffle/pose.pose.position.x,4.138275522403713
42.807,1739218137.318000000,/waffle/pose.pose.position.x,4.025703721401165
46.155,1739218140.666000000,/waffle/pose.pose.position.x,3.977506083683714
49.394,1739218143.905000000,/waffle/pose.pose.position.x,3.9347088496888865
52.648,1739218147.159000000,/waffle/pose.pose.position.x,3.94875524552286
56.2,1739218150.711000000,/waffle/pose.pose.position.x,3.963988126781794
59.979,1739218154.490000000,/waffle/pose.pose.position.x,4.020067020437316
63.485,1739218157.996000000,/waffle/pose.pose.position.x,4.110970507175449
66.999,1739218161.510000000,/waffle/pose.pose.position.x,4.146786584902686
70.461,1739218164.972000000,/waffle/pose.pose.position.x,4.155605415467823
74.008,1739218168.519000000,/waffle/pose.pose.position.x,4.152690414596558
77.588,1739218172.099000000,/waffle/pose.pose.position.x,4.140218708949204
80.963,1739218175.474000000,/waffle/pose.pose.position.x,4.146851787300102
84.683,1739218179.194000000,/waffle/pose.pose.position.x,4.153760827865812
88.415,1739218182.926000000,/waffle/pose.pose.position.x,4.163947621736808
91.835,1739218186.346000000,/waffle/pose.pose.position.x,4.174636210740381
95.336,1739218189.847000000,/waffle/pose.pose.position.x,4.153176250162229
98.732,1739218193.243000000,/waffle/pose.pose.position.x,4.249846375848425
102.002,1739218196.513000000,/waffle/pose.pose.position.x,4.390731140242082
105.362,1739218199.873000000,/waffle/pose.pose.position.x,4.471979890586649
108.667,1739218203.178000000,/waffle/pose.pose.position.x,4.5864091880173055
111.817,1739218206.328000000,/waffle/pose.pose.position.x,4.739269801612901
115.312,1739218209.823000000,/waffle/pose.pose.position.x,4.915350881624096
118.598,1739218213.109000000,/waffle/pose.pose.position.x,5.112081545958268
122.22,1739218216.731000000,/waffle/pose.pose.position.x,5.3338708900566125
125.676,1739218220.187000000,/waffle/pose.pose.position.x,5.587944816103064
129.207,1739218223.718000000,/waffle/pose.pose.position.x,5.866776673847663
132.564,1739218227.075000000,/waffle/pose.pose.position.x,6.142385856976299
136.029,1739218230.540000000,/waffle/pose.pose.position.x,6.410375174908307
139.377,1739218233.888000000,/waffle/pose.pose.position.x,6.686955916135032
142.812,1739218237.323000000,/waffle/pose.pose.position.x,6.936990698662614
146.34,1739218240.851000000,/waffle/pose.pose.position.x,7.197221305963677
149.772,1739218244.283000000,/waffle/pose.pose.position.x,7.52840095575084
153.477,1739218247.988000000,/waffle/pose.pose.position.x,7.85927258466755
157.101,1739218251.612000000,/waffle/pose.pose.position.x,8.150445093148774
160.574,1739218255.085000000,/waffle/pose.pose.position.x,8.448608513215556
163.534,1739218258.045000000,/waffle/pose.pose.position.x,8.740941035692751
166.878,1739218261.389000000,/waffle/pose.pose.position.x,8.973093004001317
170.114,1739218264.625000000,/waffle/pose.pose.position.x,9.19682890164765
173.326,1739218267.837000000,/waffle/pose.pose.position.x,9.434899367176877
176.741,1739218271.252000000,/waffle/pose.pose.position.x,9.641376896743376
179.926,1739218274.437000000,/waffle/pose.pose.position.x,9.790277227826454
183.222,1739218277.733000000,/waffle/pose.pose.position.x,9.910872550354155
