elapsed time,timestamp,topic,value
102.243,1739217776.943000000,/waffle/pose.pose.position.x,8.986681512773831
105.332,1739217780.032000000,/waffle/pose.pose.position.x,9.031277840848212
108.828,1739217783.528000000,/waffle/pose.pose.position.x,9.043859630569147
112.12,1739217786.820000000,/waffle/pose.pose.position.x,8.987284085038313
115.441,1739217790.141000000,/waffle/pose.pose.position.x,8.931402918553836
118.775,1739217793.475000000,/waffle/pose.pose.position.x,8.92613664225805
122.283,1739217796.983000000,/waffle/pose.pose.position.x,8.963256527071845
125.868,1739217800.568000000,/waffle/pose.pose.position.x,8.965055448346405
129.401,1739217804.101000000,/waffle/pose.pose.position.x,8.970565707836545
132.658,1739217807.358000000,/waffle/pose.pose.position.x,9.011901025475762
135.778,1739217810.478000000,/waffle/pose.pose.position.x,9.119390075007026
138.792,1739217813.492000000,/waffle/pose.pose.position.x,9.26992987546619
141.793,1739217816.493000000,/waffle/pose.pose.position.x,9.474060458774007
144.758,1739217819.458000000,/waffle/pose.pose.position.x,9.709996592964329
147.57,1739217822.270000000,/waffle/pose.pose.position.x,9.813424048688375
150.981,1739217825.681000000,/waffle/pose.pose.position.x,9.80496927892189
154.239,1739217828.939000000,/waffle/pose.pose.position.x,9.687906489134189
156.915,1739217831.615000000,/waffle/pose.pose.position.x,9.66196710736948
160.018,1739217834.718000000,/waffle/pose.pose.position.x,9.498922113641596
163.239,1739217837.939000000,/waffle/pose.pose.position.x,9.132221388191367
166.68,1739217841.380000000,/waffle/pose.pose.position.x,8.78876135206013
169.829,1739217844.529000000,/waffle/pose.pose.position.x,8.438862286578946
172.922,1739217847.622000000,/waffle/pose.pose.position.x,8.096494605956126
176.165,1739217850.865000000,/waffle/pose.pose.position.x,7.768839489767905
179.225,1739217853.925000000,/waffle/pose.pose.position.x,7.4533772705366195
182.436,1739217857.136000000,/waffle/pose.pose.position.x,7.103119431897469
185.629,1739217860.329000000,/waffle/pose.pose.position.x,6.815434887645377
189.34,1739217864.040000000,/waffle/pose.pose.position.x,6.666082200324886
192.208,1739217866.908000000,/waffle/pose.pose.position.x,6.655219723497197
194.999,1739217869.699000000,/waffle/pose.pose.position.x,6.680658246107547
197.95,1739217872.650000000,/waffle/pose.pose.position.x,6.709350562652128
200.766,1739217875.466000000,/waffle/pose.pose.position.x,6.710312311356237
203.787,1739217878.487000000,/waffle/pose.pose.position.x,6.557552985098026
206.48,1739217881.180000000,/waffle/pose.pose.position.x,6.549331347022354
209.28,1739217883.980000000,/waffle/pose.pose.position.x,6.546503214647712
212.439,1739217887.139000000,/waffle/pose.pose.position.x,6.500419237904747
215.719,1739217890.419000000,/waffle/pose.pose.position.x,6.405021683908221
218.805,1739217893.505000000,/waffle/pose.pose.position.x,6.269492160713981
221.856,1739217896.556000000,/waffle/pose.pose.position.x,6.191766035931934
224.911,1739217899.611000000,/waffle/pose.pose.position.x,6.090928854236091
227.971,1739217902.671000000,/waffle/pose.pose.position.x,5.94653227382674
231.404,1739217906.104000000,/waffle/pose.pose.position.x,5.774013733359693
234.433,1739217909.133000000,/waffle/pose.pose.position.x,5.694032317812908
237.689,1739217912.389000000,/waffle/pose.pose.position.x,5.666135458558537
240.886,1739217915.586000000,/waffle/pose.pose.position.x,5.615087692528129
244.093,1739217918.793000000,/waffle/pose.pose.position.x,5.605310622923023
247.318,1739217922.018000000,/waffle/pose.pose.position.x,5.614528317692882
250.547,1739217925.247000000,/waffle/pose.pose.position.x,5.615076637474088
253.698,1739217928.398000000,/waffle/pose.pose.position.x,5.5995834692795805
256.862,1739217931.562000000,/waffle/pose.pose.position.x,5.57888204296387
260.317,1739217935.017000000,/waffle/pose.pose.position.x,5.473040393789276
263.874,1739217938.574000000,/waffle/pose.pose.position.x,5.379316412035974
267.141,1739217941.841000000,/waffle/pose.pose.position.x,5.277029485893264
270.437,1739217945.137000000,/waffle/pose.pose.position.x,5.149993819603692
