elapsed time,timestamp,topic,value
28.568,1739217013.232000000,/pose.pose.pose.position.y,-0.00000402856073270204
51.564,1739217036.228000000,/pose.pose.pose.position.y,-0.043187900821088365
53.469,1739217038.133000000,/pose.pose.pose.position.y,-0.03249598636543265
55.659,1739217040.323000000,/pose.pose.pose.position.y,-0.27992526932798756
59.17,1739217043.834000000,/pose.pose.pose.position.y,-0.8196936625973997
62.164,1739217046.828000000,/pose.pose.pose.position.y,-1.3277438239891304
64.702,1739217049.366000000,/pose.pose.pose.position.y,-1.8274194079595336
67.409,1739217052.073000000,/pose.pose.pose.position.y,-2.3275729370139415
70.6,1739217055.264000000,/pose.pose.pose.position.y,-2.926287808316547
73.86,1739217058.524000000,/pose.pose.pose.position.y,-3.5265139409543123
76.413,1739217061.077000000,/pose.pose.pose.position.y,-4.027454419688019
79.567,1739217064.231000000,/pose.pose.pose.position.y,-4.616895607563735
82.532,1739217067.196000000,/pose.pose.pose.position.y,-5.212358214653953
85.2,1739217069.864000000,/pose.pose.pose.position.y,-5.71270832767488
88.194,1739217072.858000000,/pose.pose.pose.position.y,-6.322911736041261
91.59,1739217076.254000000,/pose.pose.pose.position.y,-6.923795161438456
96.678,1739217081.342000000,/pose.pose.pose.position.y,-7.173567721520266
99.994,1739217084.658000000,/pose.pose.pose.position.y,-7.1561894835828115
106.062,1739217090.726000000,/pose.pose.pose.position.y,-7.197422477363416
106.994,1739217091.658000000,/pose.pose.pose.position.y,-7.176531301498378
108.092,1739217092.756000000,/pose.pose.pose.position.y,-7.205874665303705
113.096,1739217097.760000000,/pose.pose.pose.position.y,-7.392852567661222
114.792,1739217099.456000000,/pose.pose.pose.position.y,-7.4425601687159295
123.116,1739217107.780000000,/pose.pose.pose.position.y,-7.499556923085342
134.135,1739217118.799000000,/pose.pose.pose.position.y,-7.6700484749377456
136.865,1739217121.529000000,/pose.pose.pose.position.y,-7.6730321797257615
138.227,1739217122.891000000,/pose.pose.pose.position.y,-7.672360118340899
140.364,1739217125.028000000,/pose.pose.pose.position.y,-7.792168613436403
145.265,1739217129.929000000,/pose.pose.pose.position.y,-8.382555696589371
149.463,1739217134.127000000,/pose.pose.pose.position.y,-8.970137152736127
153.42,1739217138.084000000,/pose.pose.pose.position.y,-9.551255039420942
158.075,1739217142.739000000,/pose.pose.pose.position.y,-10.091922497525351
161.45,1739217146.114000000,/pose.pose.pose.position.y,-10.58954644704623
165.762,1739217150.426000000,/pose.pose.pose.position.y,-11.176552280325767
169.987,1739217154.651000000,/pose.pose.pose.position.y,-11.716620992160959
173.909,1739217158.573000000,/pose.pose.pose.position.y,-12.165969433212094
178.523,1739217163.187000000,/pose.pose.pose.position.y,-12.555503855126199
183.137,1739217167.801000000,/pose.pose.pose.position.y,-12.963228785556078
187.384,1739217172.048000000,/pose.pose.pose.position.y,-13.344611041863462
191.931,1739217176.595000000,/pose.pose.pose.position.y,-13.70072082221399
198.09,1739217182.754000000,/pose.pose.pose.position.y,-14.099131418726742
204.728,1739217189.392000000,/pose.pose.pose.position.y,-14.480065963326787
