elapsed time,timestamp,topic,value
68.887,1739217053.551000000,/waffle/pose.pose.position.x,3.758422609466143
71.688,1739217056.352000000,/waffle/pose.pose.position.x,3.779517200107088
74.239,1739217058.903000000,/waffle/pose.pose.position.x,3.7728384927228737
76.859,1739217061.523000000,/waffle/pose.pose.position.x,3.783140858980281
79.404,1739217064.068000000,/waffle/pose.pose.position.x,3.7882763633341
81.944,1739217066.608000000,/waffle/pose.pose.position.x,3.7907863138403877
84.553,1739217069.217000000,/waffle/pose.pose.position.x,3.786476911438385
87.09,1739217071.754000000,/waffle/pose.pose.position.x,3.779335674146304
89.656,1739217074.320000000,/waffle/pose.pose.position.x,3.7826212062033844
92.632,1739217077.296000000,/waffle/pose.pose.position.x,3.781016749781103
94.869,1739217079.533000000,/waffle/pose.pose.position.x,3.7804564840002253
97.107,1739217081.771000000,/waffle/pose.pose.position.x,3.780320613108644
99.469,1739217084.133000000,/waffle/pose.pose.position.x,3.7824240918968917
102.112,1739217086.776000000,/waffle/pose.pose.position.x,3.788268782276427
104.487,1739217089.151000000,/waffle/pose.pose.position.x,3.7851071763570383
106.931,1739217091.595000000,/waffle/pose.pose.position.x,3.7877174785093404
109.717,1739217094.381000000,/waffle/pose.pose.position.x,3.788084346887285
112.453,1739217097.117000000,/waffle/pose.pose.position.x,3.7824952778416687
115.199,1739217099.863000000,/waffle/pose.pose.position.x,3.665438416437556
117.68,1739217102.344000000,/waffle/pose.pose.position.x,3.655630730780053
120.434,1739217105.098000000,/waffle/pose.pose.position.x,3.6380941038093466
123.005,1739217107.669000000,/waffle/pose.pose.position.x,3.600009067098541
125.506,1739217110.170000000,/waffle/pose.pose.position.x,3.575970518332414
127.807,1739217112.471000000,/waffle/pose.pose.position.x,3.545345756833869
130.181,1739217114.845000000,/waffle/pose.pose.position.x,3.502751548857168
133.28,1739217117.944000000,/waffle/pose.pose.position.x,3.399541107147062
136.729,1739217121.393000000,/waffle/pose.pose.position.x,3.3834597949292875
140.136,1739217124.800000000,/waffle/pose.pose.position.x,3.428372986263782
143.606,1739217128.270000000,/waffle/pose.pose.position.x,3.4139381146777246
147.115,1739217131.779000000,/waffle/pose.pose.position.x,3.5015132145572703
150.736,1739217135.400000000,/waffle/pose.pose.position.x,3.6050293072952893
154.069,1739217138.733000000,/waffle/pose.pose.position.x,3.73557477381651
157.85,1739217142.514000000,/waffle/pose.pose.position.x,3.8948011757896364
161.284,1739217145.948000000,/waffle/pose.pose.position.x,4.052043659423317
164.934,1739217149.598000000,/waffle/pose.pose.position.x,4.210231947890247
168.451,1739217153.115000000,/waffle/pose.pose.position.x,4.412415122987198
171.825,1739217156.489000000,/waffle/pose.pose.position.x,4.668413502903001
175.2,1739217159.864000000,/waffle/pose.pose.position.x,4.96492185725827
178.373,1739217163.037000000,/waffle/pose.pose.position.x,5.253393953908163
181.667,1739217166.331000000,/waffle/pose.pose.position.x,5.542570739346031
185.06,1739217169.724000000,/waffle/pose.pose.position.x,5.825612310777035
188.838,1739217173.502000000,/waffle/pose.pose.position.x,6.101221692624585
191.826,1739217176.490000000,/waffle/pose.pose.position.x,6.351929679328379
195.265,1739217179.929000000,/waffle/pose.pose.position.x,6.576878330588341
198.624,1739217183.288000000,/waffle/pose.pose.position.x,6.781724410847236
201.938,1739217186.602000000,/waffle/pose.pose.position.x,6.9692357849303015
205.231,1739217189.895000000,/waffle/pose.pose.position.x,7.1344894147164615
208.58,1739217193.244000000,/waffle/pose.pose.position.x,7.252423736631934
212.037,1739217196.701000000,/waffle/pose.pose.position.x,7.36843407040039
215.329,1739217199.993000000,/waffle/pose.pose.position.x,7.475743466899165
219.008,1739217203.672000000,/waffle/pose.pose.position.x,7.608598305391242
221.851,1739217206.515000000,/waffle/pose.pose.position.x,7.711503864662479
224.558,1739217209.222000000,/waffle/pose.pose.position.x,7.786387358240887
227.289,1739217211.953000000,/waffle/pose.pose.position.x,7.856446924478359
229.903,1739217214.567000000,/waffle/pose.pose.position.x,7.925225936086961
232.586,1739217217.250000000,/waffle/pose.pose.position.x,7.9959465750787215
235.37,1739217220.034000000,/waffle/pose.pose.position.x,8.067342115614121
238.028,1739217222.692000000,/waffle/pose.pose.position.x,8.135828447813761
240.626,1739217225.290000000,/waffle/pose.pose.position.x,8.204205464171272
243.213,1739217227.877000000,/waffle/pose.pose.position.x,8.274742137833956
245.837,1739217230.501000000,/waffle/pose.pose.position.x,8.344783205225811
248.411,1739217233.075000000,/waffle/pose.pose.position.x,8.41232797816378
251.124,1739217235.788000000,/waffle/pose.pose.position.x,8.480688775542124
253.759,1739217238.423000000,/waffle/pose.pose.position.x,8.551071760900596
256.386,1739217241.050000000,/waffle/pose.pose.position.x,8.619886925079816
258.991,1739217243.655000000,/waffle/pose.pose.position.x,8.686833444495797
261.564,1739217246.228000000,/waffle/pose.pose.position.x,8.755293766595099
264.201,1739217248.865000000,/waffle/pose.pose.position.x,8.825207643779946
266.893,1739217251.557000000,/waffle/pose.pose.position.x,8.892646396293994
269.545,1739217254.209000000,/waffle/pose.pose.position.x,8.959261420505566
272.07,1739217256.734000000,/waffle/pose.pose.position.x,9.027827286428264
274.73,1739217259.394000000,/waffle/pose.pose.position.x,9.096922409080182
277.378,1739217262.042000000,/waffle/pose.pose.position.x,9.163228815753524
280.241,1739217264.905000000,/waffle/pose.pose.position.x,9.229716821482832
283.438,1739217268.102000000,/waffle/pose.pose.position.x,9.298311649032687
286.1,1739217270.764000000,/waffle/pose.pose.position.x,9.3661528720201
288.918,1739217273.582000000,/waffle/pose.pose.position.x,9.431668898610711
291.567,1739217276.231000000,/waffle/pose.pose.position.x,9.49816995656334
294.328,1739217278.992000000,/waffle/pose.pose.position.x,9.566518623493442
297.101,1739217281.765000000,/waffle/pose.pose.position.x,9.633087506874492
299.871,1739217284.535000000,/waffle/pose.pose.position.x,9.698060662508523
302.765,1739217287.429000000,/waffle/pose.pose.position.x,9.76462411667946
305.491,1739217290.155000000,/waffle/pose.pose.position.x,9.832461453874322
